co,no,no2,o3,so2,pm2_5,pm10,nh3
0.6061991432788905,0.6776668515437233,0.18503300257900945,0.00011327460706951225,0.6654451894589116,0.5595010142756935,0.5535589497853648,0.19210577483958782
0.5697359239793154,0.6198003327787022,0.1730559076802028,0.00012945669379372838,0.5836581942928427,0.5174133126054564,0.5080196998435992,0.1798561151079137
0.4895176608263795,0.5041135145128489,0.1760283253923154,0.00014563878051794446,0.5167628255106815,0.4274745483155441,0.4194203187913879,0.1602177717285631
0.3910671052685481,0.38010722869291924,0.1760283253923154,0.00016182086724216037,0.4646811164821456,0.3254213509773068,0.3210874846094972,0.1514680147773673
0.30355565205161084,0.29746718432242564,0.19102155002841276,0.0001780029539663765,0.5538749415250274,0.25150245511593083,0.25069049282885764,0.17732840754423487
0.2780315350929298,0.28508042151968943,0.18804913231630016,0.0001941850406905926,0.6208482769374708,0.2208277247995147,0.22896076669661575,0.256270659148357
0.24886014034714005,0.2726936587169532,0.18206058486689686,0.0010944975020742492,0.6356619366910963,0.18391567292926617,0.19809656916575155,0.2881586622593817
0.18140393567354476,0.17970049916805322,0.1760283253923154,0.00270093738415097,0.5390612817714019,0.12618727131400842,0.1397624039133473,0.24888197550068059
0.14311776023552322,0.12391384729155112,0.16107881278139613,0.004554521863470263,0.47208794635895845,0.0959296263294595,0.10881501447539182,0.2241882169939724
0.12123955555373489,0.09396376409687558,0.15207413559470206,0.0064610658993415355,0.449789490098238,0.08203310140861095,0.09207680276862666,0.20202216605094306
0.08842361404126844,0.04797559622850804,0.1341084932464921,0.01339876780765089,0.3457040386714487,0.057254441010863195,0.06444045123290405,0.15516235660120553
0.07110348246070403,0.027592900721020525,0.1281199457970888,0.024290783271841403,0.30484952440355534,0.0455381348702296,0.05272703071445209,0.14174606260937198
0.07201564328503524,0.022693658716953228,0.1341084932464921,0.03281727187671016,0.32340558241072825,0.04443854626803422,0.05192838840637583,0.1454404044332102
0.07110348246070403,0.01700868922166759,0.1370809109586047,0.043550408671244725,0.32340558241072825,0.04417312832957326,0.052394263086086995,0.15030138051720787
0.07383859942348159,0.009659826215566648,0.1535603444507584,0.04480378484297492,0.31966318415718076,0.04608792917132729,0.0552727030714452,0.15516235660120553
0.081130423977267,0.005037899796635238,0.18206058486689686,0.03597719208431162,0.33829720879463593,0.04967107134055019,0.06014774882699411,0.16760645537623955
0.18504984795043747,0.06711037160288408,0.26292783144643095,0.004130845411054425,0.3977857476999845,0.10442300036021007,0.13104389205018135,0.31032471320241106
0.3473106959049715,0.19416712885930856,0.27792105608252826,1.76531855173266e-05,0.47957274286605345,0.21405956736876036,0.26822734684369903,0.4580983861559401
0.45305444152680435,0.2623405435385469,0.27792105608252826,1.6048350470296745e-05,0.531576485264307,0.31048211272679016,0.3852118065954544,0.5172078553373517
0.5843209385971021,0.3512201885745979,0.27490492634523755,1.444351542326708e-05,0.5910650241696555,0.43382562041443123,0.5211640211640212,0.5862337157301185
0.7374656403491884,0.4669070068404511,0.26594396118372166,1.28386803762374e-05,0.6208482769374708,0.5815875784404803,0.6800772020897807,0.6206494264048221
0.781222049712765,0.5123867628027362,0.2599554137343183,1.1233845329207724e-05,0.5613597380321224,0.6341972055282767,0.7323882732687764,0.5172078553373517
0.7010024210496131,0.46279349232760214,0.24496218909822093,9.629010282178048e-06,0.4423826602214253,0.5655108347394167,0.656800106485641,0.3497958390044721
0.6134909678326759,0.39665372527269366,0.2210079993006076,8.024175235148376e-06,0.375487291439264,0.5076307657307525,0.5938071944361252,0.29068636982306045
0.5551509093615284,0.3512201885745979,0.19102155002841276,6.4193401881187e-06,0.3457040386714487,0.4764441579615903,0.5557552161325746,0.26852031888003114
0.4895176608263795,0.30162691809946385,0.1670673602307995,4.814505141089024e-06,0.32714798066427575,0.43166436005839204,0.5041429569731456,0.25374295158467824
0.405652119886335,0.24376039933444257,0.14608558814529876,3.2096700940593517e-06,0.312256354280368,0.3680398885244659,0.42665801470832915,0.2389655842893253
0.34366478362807873,0.2127934923276021,0.1310923635092014,1.6048350470296758e-06,0.3085139560268206,0.3140842133201889,0.3615187514558584,0.24382656037332295
0.3910671052685481,0.28096690700684046,0.12659002491585436,0.0,0.3791517230625293,0.3446831099399018,0.39208345812119394,0.32510208049776396
0.6645392017500379,0.5702070623035681,0.1310923635092014,0.0001412254841386128,0.531576485264307,0.5624964452954672,0.6201124754583873,0.4631538012832977
0.9708299707644265,0.8925402107598447,0.14459937928924244,0.00015887866965593942,0.6133634804303759,0.807116992435589,0.8591228245316295,0.47287575345129307
0.11394773099994948,0.04178221482713995,0.3228570179656423,0.016399809345596414,0.9554030874785594,0.13032020778432898,0.12468803034840772,0.09741396072331324
0.11759364327684219,0.03716028840820854,0.30489137561743235,0.05112362525817784,0.8662092624356776,0.14146776119968912,0.13367275631426573,0.10966362045498736
0.1358259356817378,0.024218894435200592,0.36482056213664377,0.055536921637509486,0.9405894277249338,0.16421787021062814,0.15538584406508935,0.13182967139801674
0.24521422807024734,0.007903494176372712,0.4546924859028718,0.010874362278673185,0.8439108061749572,0.2337384116632226,0.23576586469668231,0.2586039276686759
0.2561533304111415,0.003974856720281013,0.35581588494994976,0.016399809345596414,0.6356619366910963,0.25362579862361845,0.2574955908289242,0.23643787672564653
0.23062921345246046,0.00013865779256794233,0.2569392839970276,0.04607481420022243,0.47957274286605345,0.2517109977818644,0.2542511064523643,0.19716118996694537
0.20875100877067213,0.00012325137117150396,0.21200332211391354,0.06627005843204405,0.4089349758303447,0.24018427588298866,0.24104023160626936,0.17732840754423487
0.18322689181199112,0.00010784494977506608,0.19403767976570352,0.07131886948999946,0.3717448931857166,0.2154245739094167,0.2119563408871585,0.1392183550456932
0.14494071637396957,9.24385283786282e-05,0.16558115137474316,0.07636768054795488,0.3680024949321691,0.1710808197622614,0.161026255365878,0.08127552012444098
0.11394773099994948,7.703210698218986e-05,0.12510381605979803,0.07636768054795488,0.33829720879463593,0.13532523176673558,0.12325712954643772,0.0585261520513319
0.09753976024371627,6.162568558575198e-05,0.09966341740612841,0.061856762052712407,0.28621549976610017,0.10988302652283546,0.09851585637749159,0.05619288353101303
0.08842361404126844,4.621926418931411e-05,0.0951610788127814,0.04164386463537346,0.26391704350537976,0.09283940318880696,0.0825762869788027,0.05483181022749368
0.08660065790282209,0.0003697541135145128,0.10263583511824102,0.027450703479442864,0.26017464525183226,0.09056439228771307,0.08024691358024691,0.05677620066109275
0.08842361404126844,0.0012017008689221666,0.10565196485553174,0.018924214874574116,0.24161858724465934,0.09464045348550632,0.08360786662673454,0.06047054248493098
0.09571543859505385,0.005823627287853577,0.11461293001704768,0.010009356188324181,0.21932013098393893,0.10648946859537037,0.0968686566170843,0.08496986194827921
0.11577068713839586,0.030181179515622113,0.12659002491585436,0.006213921302098963,0.26017464525183226,0.1224903785997308,0.11741705766863,0.1281353295741785
0.12488683334084366,0.05934553521907931,0.1281199457970888,0.0176531855173266,0.3159987525339155,0.12692664985686394,0.1249209676882633,0.14913474625704842
0.10483158479750168,0.050563875023109627,0.13262228439043577,0.04164386463537346,0.3791517230625293,0.10738051453163217,0.10535423114039466,0.12191328018666146
0.09571543859505385,0.03300055463117027,0.14910171788258947,0.08205200628453405,0.4423826602214253,0.11974140709424236,0.11507104588865597,0.11219132801866613
0.09389248245660753,0.021122203734516547,0.16405123049350878,0.13760658110756083,0.5167628255106815,0.15733596223481908,0.1472663139329806,0.10849698619482792
0.09389248245660753,0.0157145498243668,0.14910171788258947,0.2020054018747683,0.5167628255106815,0.19022882817980175,0.17471964327310238,0.10110830254715147
0.09206952631816118,0.012479201331114808,0.12213139834768542,0.27524846858615637,0.4869795727428661,0.21077975998634998,0.19142457821703104,0.0960528874197939
0.09024657017971482,0.010953965612867442,0.10862438256764435,0.32827863788020545,0.49446436924996107,0.21601228505886594,0.19525140594322982,0.09488625315963445
0.09206952631816118,0.010306895914217046,0.12659002491585436,0.3434250710540717,0.5538749415250274,0.20406847782812298,0.1851019932780939,0.10344157106747034
0.10483158479750168,0.010537992235163616,0.19701009747781612,0.2979681183469557,0.6877436457196321,0.19121466623694242,0.17591760673521678,0.12560762201049971
0.12123955555373489,0.008134590497319282,0.2869257332692223,0.22474270482108494,0.8290191797910496,0.177564600830379,0.16681641209943096,0.1514680147773673
0.1668189210557579,0.0030042521723054167,0.37679765703545043,0.13887761046480837,0.8513176360517699,0.1858304737710202,0.18372100762037868,0.22904919307797006
0.23062921345246046,9.24385283786282e-05,0.38278620448485373,0.07258989884724698,0.6728520193357244,0.21470415379073696,0.22611560347409404,0.31032471320241106
0.2561533304111415,0.0,0.334834112864449,0.04607481420022243,0.47957274286605345,0.23356778584564056,0.25465042760640244,0.3029360295547346
0.22333602338845904,0.0,0.24496218909822093,0.04923473440782389,0.312256354280368,0.2183252128083114,0.24050780340088518,0.24149329185300408
0.18869712573754624,7.703210698218703e-06,0.19102155002841276,0.056807950994757,0.23787618899111185,0.19917720439077108,0.21902765298991714,0.20454987361462182
0.15952573099175643,1.5406421396437873e-05,0.16558115137474316,0.06311013822444259,0.19140807734289728,0.17839877149411346,0.19267245682340023,0.16255104024888198
0.12488683334084366,2.3109632094657044e-05,0.13559470210254837,0.06942997863964552,0.15421799469826916,0.14937342408099044,0.15478686233403213,0.1170523041026638
0.10665454093594803,3.081284279287577e-05,0.11312672116099139,0.07006549331826928,0.14868236394823017,0.13344834777333311,0.13480416625070712,0.10966362045498736
0.09936271638216262,3.8516053491094924e-05,0.10565196485553174,0.0643811675816901,0.16170279120536413,0.12704040040191864,0.12723370270540083,0.11335796227882558
0.11394773099994948,4.621926418931411e-05,0.12361760720374175,0.04416827016435116,0.17838765008576332,0.14160047016891958,0.14407174470067552,0.1170523041026638
0.14129480409707687,0.0016638935108153076,0.14608558814529876,0.018606457535262237,0.1765944175892718,0.1677251786831479,0.17513560280855878,0.1170523041026638
0.15770277485331008,0.012479201331114808,0.14757179700135503,0.004289724080710364,0.16357399033213788,0.1826833753578403,0.19408671924395193,0.12560762201049971
0.20145918421688674,0.06350526899611758,0.1341084932464921,0.0002118382262079192,0.187743645719632,0.20787912108745527,0.22510066220758046,0.17732840754423487
0.31084747660539624,0.19416712885930856,0.1281199457970888,0.00045898282345049164,0.27506627163573993,0.2754279864257684,0.3045322950983328,0.2807699786117052
0.41294394444012034,0.3264004437049362,0.13861083183983913,0.0010415379455222694,0.36059566505535634,0.3273551102432366,0.36250041595953547,0.3449348629204744
0.19598895029133165,0.09396376409687558,0.21501945185120425,0.011827634296608823,0.5018711991267738,0.19985970766109926,0.2017902898406043,0.16255104024888198
0.13400161403307542,0.04076539101497504,0.18804913231630016,0.03880170176708387,0.4423826602214253,0.15621741520844792,0.15204152940001997,0.11335796227882558
0.09389248245660753,0.02089110741356998,0.1341084932464921,0.08332303564178155,0.32714798066427575,0.11716306140633592,0.1113773252138032,0.09858059498347269
0.06016438011980988,0.00845812534664448,0.0771954364645714,0.12877998834889753,0.187743645719632,0.07683849318444652,0.07154504009849921,0.07524790978028388
0.054695511704470824,0.004991680532445924,0.0719499934431962,0.14013098663653856,0.15055356307500392,0.061861338085578345,0.05771854513992879,0.08127552012444098
0.061076540944141076,0.0046219264189314106,0.08318398391397472,0.14517979769449396,0.15983159207859038,0.06026883045481261,0.056803434161924724,0.09488625315963445
0.0692805263222577,0.006424477722314661,0.09214494907549066,0.1502462619379667,0.17285201933572436,0.06269550874931276,0.0595154903331004,0.10713591289130857
0.07566155556192794,0.009105195045294879,0.09813349652489399,0.1615972602256077,0.1821300483393108,0.06517906231634027,0.06227746164853083,0.1195800116663426
0.081130423977267,0.009521168422998704,0.11164051230493509,0.16412166575458542,0.19140807734289728,0.06445864219766054,0.06271005956540547,0.13435737896169553
0.17228778947109694,0.012987613237197262,0.253966866284915,0.08332303564178155,0.24536098549820679,0.10840426943712442,0.12112741672490102,0.2807699786117052
0.3181406666693977,0.044878905527823997,0.361804432399353,0.004678094162091549,0.31966318415718076,0.19805865736439993,0.2373797876942531,0.4285436515652343
0.4165912222272291,0.12081715659086707,0.31385234077894825,0.006615531272618143,0.3457040386714487,0.27702049405653406,0.334614488702539,0.41882169939723896
0.5916141286611036,0.2623405435385469,0.26594396118372166,0.00855296838314474,0.3866365195696243,0.4288016380078488,0.5135769192372966,0.41376628426988143
0.8541471228016994,0.4751802551303383,0.21501945185120425,0.010490405493671333,0.43497583034461257,0.6709386315809432,0.7880935742570963,0.4580983861559401
0.9854149853822133,0.6032538361989277,0.18503300257900945,0.012427842604197928,0.40519257757679716,0.8124253512048081,0.9494525972513395,0.4285436515652343
0.9562435906364235,0.6032538361989277,0.17156969882414652,0.014365279714724523,0.32340558241072825,0.7924052552751818,0.916358856610429,0.29321407738673927
0.8687321374194863,0.520613791828434,0.1760283253923154,0.016302716825251116,0.2676594417589272,0.7239274271522553,0.808192739010349,0.19463348240326658
0.6499541871322512,0.318127195415049,0.18503300257900945,0.01824015393577771,0.22672696086075161,0.5521641041196657,0.5861369006023094,0.12930196383433795
0.22333602338845904,0.007718617119615456,0.24797831883551164,0.020177591046304302,0.43497583034461257,0.25169203935768864,0.23583241822235534,0.07272020221660509
0.17228778947109694,9.24385283786282e-05,0.2269965467500109,0.03818384027397744,0.49446436924996107,0.2259275409028002,0.20781338391401283,0.08263659342796033
0.19598895029133165,0.0020798668885191347,0.2929142807186257,0.019559729553197874,0.6356619366910963,0.25830852939503673,0.23952613889720809,0.10849698619482792
0.2561533304111415,0.029395452024403773,0.37080910958604707,0.0021889950041484984,0.8662092624356776,0.3206248696608338,0.30271871152374297,0.1602177717285631
0.2962624619876094,0.17970049916805322,0.3378502426017397,0.00176531855173266,0.9033993450803057,0.20808766375338889,0.22178962430534757,0.3202411044137663
0.33272568128718455,0.1652338694767979,0.3078637933295449,7.061274206930641e-05,0.732340558241073,0.24454471344341863,0.26811087817377127,0.3597122302158274
0.3691889005867598,0.15492697356258087,0.2869257332692223,7.061274206930641e-05,0.6431467331981913,0.2862911634784917,0.3171441882133706,0.36457320629982504
0.3691889005867598,0.12289702347938622,0.27193250863312496,7.061274206930641e-05,0.5613597380321224,0.2980643448916527,0.33137000432597913,0.33015749562512153
0.33272568128718455,0.07741726751710114,0.26292783144643095,7.061274206930641e-05,0.47957274286605345,0.28318198191366334,0.31363348973411864,0.2807699786117052
0.27073834502892835,0.028378628212238865,0.2569392839970276,0.0025420587144950302,0.4089349758303447,0.24994786433351665,0.2682107084622808,0.19716118996694537
0.19781190642977797,0.0021723054168977626,0.21799186956331684,0.01797094285663848,0.3568532668018089,0.21125372059074457,0.21526737878939134,0.11821893836282325
0.15405686257641737,0.00018487705675725643,0.16558115137474316,0.031863999858774514,0.32340558241072825,0.19166966841716124,0.18917839672556655,0.0960528874197939
0.12488683334084366,0.00013865779256794233,0.1370809109586047,0.03311737603050471,0.2937002962731951,0.1739814586611561,0.16919570064224154,0.087497569511958
0.11030181872305678,0.00041597337770382697,0.1310923635092014,0.026815188800819106,0.27506627163573993,0.1593834720458036,0.15618448637316562,0.09235854559595566
0.10665454093594803,0.0011554816047328526,0.1341084932464921,0.020177591046304302,0.27132387338219244,0.1462642425161621,0.14641775648064956,0.10480264437098968
0.11030181872305678,0.003466444814198558,0.143069458408008,0.012922131798683073,0.2899578980196476,0.13782774375793888,0.14076070679844266,0.1195800116663426
0.12670978947929,0.014697726012201885,0.1565764741880491,0.005578406623475206,0.32714798066427575,0.13697461467002867,0.14387208412365646,0.15516235660120553
0.16135005264041885,0.05574043261231281,0.15954889190016175,0.011192119617985065,0.4014501793232497,0.14567653136671282,0.16004459086220094,0.2193272409099747
0.17411211111975938,0.07848031059345535,0.1730559076802028,0.039437216445707635,0.5092780290035864,0.14415985743265025,0.16219094206515589,0.24888197550068059
0.11941659941528854,0.045433536698095765,0.16558115137474316,0.102264903701873,0.5985498206767504,0.10770280774262048,0.11781637882266813,0.17732840754423487
0.09936271638216262,0.022693658716953228,0.14459937928924244,0.1615972602256077,0.5836581942928427,0.1034561207272452,0.1074839439619314,0.15030138051720787
0.08660065790282209,0.011693473839896468,0.12361760720374175,0.19695659081681288,0.5464681116482146,0.10713405501734699,0.10685168546803767,0.1403849893058526
0.07748451170037429,0.008088371233129967,0.11461293001704768,0.2070542129327237,0.5167628255106815,0.09928526740857302,0.09608665269042627,0.12074664592650204
0.06836836549792646,0.008596783139212423,0.11461293001704768,0.204529807403746,0.49446436924996107,0.08421332018882591,0.0797644005191175,0.10344157106747034
0.06198733625825622,0.009752264743945277,0.11762905975433842,0.18938337422987978,0.4869795727428661,0.07058221320643829,0.06605437423047486,0.0960528874197939
0.061076540944141076,0.009521168422998704,0.1281199457970888,0.17423694105601353,0.47957274286605345,0.06654406885699662,0.06231073841136735,0.09974722924363212
0.0692805263222577,0.007718617119615456,0.1535603444507584,0.1565484491676523,0.5018711991267738,0.07107513223500864,0.06753519017669961,0.10966362045498736
0.07930746783882064,0.004529487890552783,0.18206058486689686,0.13887761046480837,0.5241696553874943,0.07503744288774719,0.07247678945792153,0.12074664592650204
0.10118567252060898,0.0014327971898687372,0.20898719237662278,0.113615901989514,0.5241696553874943,0.08603332890970106,0.08716848025024125,0.1602177717285631
0.13035570175618272,0.0,0.21799186956331684,0.08457641181351175,0.5018711991267738,0.10612925853603053,0.11370669861235899,0.20941084969861948
0.14676367251241593,0.0,0.2210079993006076,0.06311013822444259,0.5018711991267738,0.12002578345687909,0.1309440617616718,0.2193272409099747
0.14311776023552322,0.0,0.20898719237662278,0.056172436316133244,0.47208794635895845,0.12307808974918008,0.13595221456856676,0.20202216605094306
0.13217865789462904,0.0,0.18206058486689686,0.06311013822444259,0.4200842039607049,0.12692664985686394,0.13626834381551362,0.1798561151079137
0.11212477486150316,0.0,0.15806268304410542,0.07322541352587074,0.3791517230625293,0.12677498246345767,0.12944660743402883,0.1392183550456932
0.08660065790282209,0.0,0.13559470210254837,0.07952760075555634,0.34944643692499616,0.1207841204239104,0.11819906159528801,0.10596927863114913
0.07292643859915038,0.0,0.11762905975433842,0.07827422458382614,0.33829720879463593,0.11852806794699228,0.11508768427007421,0.1022749368073109
0.06654540935948011,0.0,0.10565196485553174,0.07131886948999946,0.31966318415718076,0.11337137657117943,0.11072842833849122,0.10344157106747034
0.06381029239670258,0.0,0.10565196485553174,0.06122124737408865,0.31966318415718076,0.1072098887140501,0.10567036038734151,0.10713591289130857
0.061076540944141076,0.0,0.11312672116099139,0.04923473440782389,0.34196164041790117,0.10178777939977629,0.10122791254866725,0.10849698619482792
0.061076540944141076,0.00032353484932519876,0.1281199457970888,0.036595053577418046,0.3791517230625293,0.0989819326217605,0.09924794515989484,0.11335796227882558
0.07019132163637282,0.0037437603993344423,0.14608558814529876,0.022401892421487456,0.4200842039607049,0.10085881661516297,0.10325779508169444,0.13299630565817616
0.09206952631816118,0.043862081715659085,0.14459937928924244,0.023019753914593887,0.5018711991267738,0.10939010749426512,0.11648530830920767,0.1724674314602372
0.10300862865905533,0.08985024958402663,0.143069458408008,0.039437216445707635,0.650553563075004,0.11071719718656989,0.12021230574689692,0.18471709119191135
0.07657235087604308,0.0815770012941394,0.14608558814529876,0.061856762052712407,0.7249337283642602,0.08883917568771685,0.09557086286646035,0.1514680147773673
0.059253584805694724,0.05366056572379367,0.1505879267386458,0.08016311543418009,0.6951504755964448,0.07391889586137601,0.07924861069515159,0.1392183550456932
0.04831448246480056,0.035588833425771856,0.1535603444507584,0.08205200628453405,0.6654451894589116,0.06368134680645346,0.06775148913513693,0.13435737896169553
0.04011049708668397,0.018533924939914955,0.16107881278139613,0.068158949282398,0.5985498206767504,0.047282309894401596,0.05043093407873282,0.12327435349018083
0.03737538012390639,0.013126271029765206,0.1565764741880491,0.07006549331826928,0.5613597380321224,0.03763247198892829,0.04039799008352468,0.1195800116663426
0.036463219299575196,0.010029580329081161,0.1535603444507584,0.09467403392942256,0.5613597380321224,0.040533110887823014,0.04251106452364313,0.12191328018666146
0.04193345322513032,0.018533924939914955,0.14910171788258947,0.12750895899165002,0.5836581942928427,0.04823023110319071,0.049715483677747835,0.13299630565817616
0.053783350880139615,0.025790349417637273,0.1760283253923154,0.14013098663653856,0.650553563075004,0.05816444537130074,0.06038068616684969,0.15516235660120553
0.06745757018381135,0.027315585135884637,0.21200332211391354,0.14140201599378607,0.6877436457196321,0.07033575369215311,0.07347509234301687,0.1798561151079137
0.11212477486150316,0.0157145498243668,0.280937185819819,0.1073137147598284,0.658038359582099,0.10142756934043645,0.11097800405976505,0.2733812949640288
0.18140393567354476,0.0007395082270290257,0.31686847051623895,0.0643811675816901,0.5241696553874943,0.1516484349820843,0.17689927123889387,0.4040443321018861
0.22698330117556775,9.24385283786282e-05,0.3078637933295449,0.04416827016435116,0.457274286605333,0.19669365082374357,0.23549965059399025,0.43846004277658956
0.23062921345246046,0.00013865779256794233,0.27792105608252826,0.039754973785019514,0.4014501793232497,0.21587957608963548,0.2609563741639213,0.38421154967917565
0.20510509649377945,4.621926418931411e-05,0.23897364164881757,0.045439299521598676,0.3568532668018089,0.21123476216656875,0.2539017004425809,0.32510208049776396
0.1668189210557579,0.0,0.20002622721510682,0.052377001429908025,0.312256354280368,0.18710068819079761,0.21969318824664738,0.24149329185300408
0.12306387720239731,0.0,0.1670673602307995,0.056172436316133244,0.27506627163573993,0.15627429048097527,0.17683271771322084,0.16760645537623955
0.10483158479750168,0.0,0.143069458408008,0.05048811057955408,0.26391704350537976,0.14004587938650542,0.15525273701374329,0.1454404044332102
0.09753976024371627,9.24385283786282e-05,0.12659002491585436,0.039119459106395756,0.2527678153750195,0.1262062297381842,0.14034474726298626,0.13552401322185495
0.09571543859505385,0.0006008504344610834,0.12060147746645102,0.026497431461507227,0.24902541712147203,0.11740952092062112,0.1309939769059266,0.13299630565817616
0.09571543859505385,0.0024958402662229617,0.12361760720374175,0.014969901318692958,0.2676594417589272,0.11213907899975359,0.12430534757578782,0.13182967139801674
0.09753976024371627,0.010168238121649102,0.12960615465314507,0.005278302469680654,0.3085139560268206,0.11009156918876906,0.1200292835512961,0.13552401322185495
0.11030181872305678,0.035588833425771856,0.13559470210254837,0.0010415379455222694,0.3866365195696243,0.1157032627448007,0.12518718179095537,0.15769006416488432
0.15223390643797105,0.09807727860972454,0.14910171788258947,0.003724822144155913,0.5390612817714019,0.14042504787002108,0.1545040098499218,0.2241882169939724
0.19416599415288527,0.16939360325383618,0.19403767976570352,0.00914435009797518,0.7918290971464215,0.17072060970292152,0.1887790755715284,0.29321407738673927
0.4238830467810145,0.010953965612867442,0.6464571403593128,0.12498455346267234,0.9702947138624668,0.4793258384363093,0.5022295431100463,0.5813727396461209
0.6061991432788905,0.060408578295433536,0.6824321370809109,0.006302187229685597,0.8513176360517699,0.5662312548580963,0.6327243685734252,0.8226715924557652
0.781222049712765,0.2045202440377149,0.5685623114918913,0.005045280420851943,0.7844222672696087,0.6953570819193511,0.801803600545739,0.8423099358351157
0.846855298247914,0.28096690700684046,0.4786903877256633,0.0037883736120182887,0.6654451894589116,0.7377102015280491,0.8684070413630162,0.6848143107135912
0.7593438450309766,0.2726936587169532,0.3887747519342571,0.0025314668031846343,0.5241696553874943,0.6553358484842742,0.7898905194502679,0.5024304880419987
0.5624427339153139,0.20036051026067664,0.31385234077894825,0.0012745599943509809,0.3680024949321691,0.48366731757256337,0.5911783301720408,0.3153801283297686
0.3217865789462904,0.07741726751710114,0.26594396118372166,1.76531855173266e-05,0.24161858724465934,0.28320094033783916,0.3439486206781804,0.18724479875559014
0.23062921345246046,0.04335366980957663,0.21501945185120425,0.00022949141172524582,0.193279276469671,0.21248601816217041,0.25321952680443244,0.1514680147773673
0.18869712573754624,0.023479386208171565,0.17904445512960615,0.0010415379455222694,0.17472321846249808,0.1864940186171726,0.21490133439818973,0.1454404044332102
0.17411211111975938,0.018302828618968387,0.1565764741880491,0.0014475612124207813,0.18025884921253707,0.18562193110508657,0.20869521812918038,0.14913474625704842
0.1795809795350984,0.025513033832501388,0.14459937928924244,0.0006884742351757375,0.193279276469671,0.19595427228088805,0.21777977438354798,0.15769006416488432
0.19416599415288527,0.045433536698095765,0.13559470210254837,0.0001412254841386128,0.21183533447684394,0.21089351053140468,0.23320355395827091,0.17732840754423487
0.24521422807024734,0.1022370123867628,0.13262228439043577,3.53063710346532e-05,0.26391704350537976,0.24317970690276228,0.27005756879970716,0.24149329185300408
0.37283481286365244,0.24787391384729154,0.143069458408008,0.0012357229862128619,0.3866365195696243,0.31869111039490405,0.36190143422847826,0.36457320629982504
0.5041026754441664,0.3883804769828065,0.19102155002841276,0.006055042632443024,0.531576485264307,0.39247729728704955,0.449103191241556,0.48279214466264825
0.15223390643797105,0.01585320761693474,0.26594396118372166,0.36362031528589334,1.0,0.31823610821468523,0.3076270340421284,0.087497569511958
0.14676367251241593,0.008134590497319282,0.23595751191152686,0.3888820237611877,0.9256978013410262,0.30674730316416104,0.29676217097600743,0.10110830254715147
0.16135005264041885,0.00494546126825661,0.25095073654762423,0.36868677952936607,0.9256978013410262,0.3053633381993289,0.29747762137699246,0.14777367295352908
0.6718323918140394,0.39665372527269366,0.34383879005114304,8.8265927586633e-06,0.3977857476999845,0.6246421597436823,0.6760839905493994,0.13805172078553374
0.48222447076237807,0.19832686263634683,0.2958866984307383,1.0591911310395962e-05,0.24536098549820679,0.44539025916165853,0.4808159462247512,0.1306630371378573
0.380128002927654,0.11670364207801813,0.23897364164881757,1.2357229862128623e-05,0.17838765008576332,0.3464652018124254,0.3784899005024791,0.13435737896169553
0.3217865789462904,0.08670733961915326,0.18804913231630016,1.4122548413861278e-05,0.16357399033213788,0.2975145505905549,0.3293234834115337,0.13805172078553374
0.28532335964671524,0.07432057681641709,0.1505879267386458,1.588786696559394e-05,0.16357399033213788,0.27303922497961974,0.3008718511863166,0.13299630565817616
0.2561533304111415,0.0655389166204474,0.12659002491585436,1.76531855173266e-05,0.16723842195540312,0.2556922668587787,0.27325213803201226,0.1306630371378573
0.22698330117556775,0.05366056572379367,0.1281199457970888,0.00015887866965593942,0.193279276469671,0.23624092365442592,0.24688030348407702,0.1514680147773673
0.2780315350929298,0.11878350896653726,0.13262228439043577,0.002259607746217805,0.27506627163573993,0.26723794718183025,0.28260290838907187,0.2241882169939724
0.3546038859689729,0.19832686263634683,0.17904445512960615,0.012127738450403375,0.4089349758303447,0.31419796386524357,0.333117034374896,0.3029360295547346
0.2525074181342488,0.11670364207801813,0.3108799230668357,0.0669055731106678,0.9405894277249338,0.2916374390960624,0.2900735416458687,0.19210577483958782
0.4238830467810145,0.024496210020336476,0.6584342352581194,0.005737285293131145,0.9554030874785594,0.4933929891747399,0.49657249342783927,0.29068636982306045
0.46034626608058976,0.05366056572379367,0.5385758622196966,0.0001412254841386128,0.650553563075004,0.48133543139894225,0.5038268277261988,0.2955473459070581
0.41294394444012034,0.04284525790349417,0.39476329938366045,0.00045898282345049164,0.3903009511928895,0.4040229776101011,0.43828824331968985,0.26852031888003114
0.3473106959049715,0.029395452024403773,0.2869257332692223,0.0010062315744876161,0.2676594417589272,0.335867442698163,0.37071977638015374,0.24888197550068059
0.2962624619876094,0.02629876132371973,0.23595751191152686,0.0009709252034529631,0.2081709028535787,0.28386448518399154,0.3126851019932781,0.19949445848726424
0.24521422807024734,0.018811240525050843,0.20002622721510682,0.001500520768972761,0.15796039295181666,0.2308377727643279,0.2498752121393631,0.1403849893058526
0.20145918421688674,0.009382510630430763,0.16558115137474316,0.003883700813811852,0.13940433494464372,0.18799173412705938,0.2006588799041629,0.12191328018666146
0.16864187719420423,0.0038824181919023845,0.13559470210254837,0.008738326831076667,0.13566193669109622,0.1575255464765769,0.166949519150777,0.11821893836282325
0.15223390643797105,0.002218524681087077,0.11762905975433842,0.012286617120059315,0.14868236394823017,0.14402714846341974,0.14967887923862766,0.11219132801866613
